timestamp,congestion_level,weather_conditions,road_type,vehicle_type,temperature,humidity,wind_speed,precipitation,population_density
8/8/2022 5:00,0.402575989,Rainy,City Street,Bicycle,30.20546642,77.16700269,15.4947382,6.854463583,5699.544087
8/8/2022 5:15,0.702962947,Cloudy,Highway,Car,30.494573,86.9749102,3.391027774,6.906532903,4235.836195
8/8/2022 5:30,0.738377429,Rainy,Residential,Car,19.04050663,77.66222168,6.425462058,8.773371573,3592.73275
8/8/2022 5:45,0.251519366,Cloudy,City Street,Bus,18.19356023,49.50412765,7.545107735,9.54652101,9352.29545
8/8/2022 6:00,0.217685349,Rainy,Residential,Car,26.43806278,57.94826912,1.135034764,7.63338005,5627.516752
8/8/2022 6:17,0.39121873,Cloudy,Residential,Car,24.59691318,70.17961325,3.55512907,7.122979009,4393.920802
8/8/2022 6:34,0.472452789,Rainy,Highway,Car,29.95283342,85.99043363,9.328302888,2.330326601,5474.387091
8/8/2022 6:51,0.583413137,Clear,City Street,Car,21.35712695,47.36834758,10.61423471,8.081703203,9117.335386
8/8/2022 7:00,0.307937674,Rainy,Highway,Bicycle,16.0397867,75.23647356,8.502783585,1.799444836,8644.879134
8/8/2022 7:16,0.82840335,Clear,Residential,Bicycle,24.09759595,37.11563189,16.04789165,6.325139301,6378.740523
8/8/2022 7:32,0.136605165,Rainy,Highway,Car,31.86032929,33.06761702,1.751532876,8.112617835,5336.16748
8/8/2022 7:48,0.193409695,Rainy,Highway,Car,34.56043988,69.55414509,5.66738504,5.806846206,9047.856896
8/8/2022 8:00,0.490959389,Clear,City Street,Car,17.91799288,20.70802552,18.61386622,2.922838788,5277.796423
8/8/2022 8:16,0.162643329,Cloudy,City Street,Bus,27.64890139,20.6164285,4.355900371,4.798736368,3508.934635
8/8/2022 8:32,0.85816773,Cloudy,City Street,Bicycle,34.34121213,37.18284502,19.14769806,2.416736783,1920.305249
8/8/2022 8:48,0.12501954,Rainy,Residential,Car,24.37007229,78.50731371,18.56715856,2.09911404,4865.958909
8/8/2022 9:00,0.866451107,Rainy,Residential,Bus,22.49260908,29.52110544,14.87813188,6.426589098,7095.104123
8/8/2022 9:21,0.407027948,Cloudy,Highway,Car,22.3789067,20.7330827,10.86821779,9.973480529,2560.671785
8/8/2022 9:42,0.862658354,Cloudy,Highway,Bus,29.04256718,23.2520115,18.69040484,6.098252621,9200.146429
8/8/2022 10:00,0.757702299,Rainy,Highway,Bus,21.19907092,84.04582411,5.232662944,4.148349693,2122.129555
8/8/2022 10:19,0.388511154,Clear,City Street,Bus,29.10568808,62.45005103,17.64942157,4.378431473,831.9623845
8/8/2022 10:38,0.139836328,Clear,Residential,Car,27.10836824,45.83462627,5.989534291,3.627303112,4231.627047
8/8/2022 10:57,0.612380502,Clear,Residential,Car,34.32659464,57.38884742,4.250129797,7.897358774,3276.219225
8/8/2022 11:00,0.580764628,Clear,Residential,Car,26.64671783,61.18510426,0.260564315,1.803768926,2956.593492
8/8/2022 11:22,0.746662761,Clear,Residential,Bus,30.60094804,26.48349121,1.196690994,9.887794927,6825.399422
8/8/2022 11:44,0.558934558,Clear,Highway,Bus,23.48737648,24.19167372,5.195417035,4.793086695,4494.538018
8/8/2022 12:00,0.643148275,Cloudy,City Street,Car,31.12585893,26.97595003,11.78797556,5.22545546,4582.897807
8/8/2022 12:15,0.280586732,Cloudy,Residential,Car,15.33939975,80.55436262,17.16308264,4.373614033,7472.096225
8/8/2022 12:30,0.855891366,Cloudy,Residential,Car,28.60513884,85.29748389,6.863718351,1.116101518,7969.590764
8/8/2022 12:45,0.870102128,Clear,City Street,Car,23.48094234,44.42429003,6.422755291,3.510898199,3825.195232
8/8/2022 13:00,0.767649905,Rainy,Highway,Bicycle,19.03232529,60.87959563,12.18408703,9.767439716,9586.045087
8/8/2022 13:17,0.515258507,Cloudy,Residential,Bus,20.55867765,58.49779259,14.97169656,0.779055674,1790.786232
8/8/2022 13:34,0.478830553,Cloudy,Residential,Bus,27.67008556,87.40225906,19.73206983,6.702311348,9659.021234
8/8/2022 13:51,0.453626451,Rainy,Highway,Bus,30.56230439,67.55878341,14.38938009,2.872755492,9293.610036
8/8/2022 14:00,0.401353918,Cloudy,Highway,Car,33.95644184,63.81679139,1.240844325,5.769531843,3132.536604
8/8/2022 14:13,0.509590516,Rainy,City Street,Bus,19.92616081,25.33092935,0.433394907,0.80705922,4613.735404
8/8/2022 14:26,0.637698963,Cloudy,Highway,Bicycle,19.5130523,49.4613669,5.178446553,1.386357308,3217.920808
8/8/2022 14:39,0.793694341,Cloudy,Highway,Car,29.60972919,37.80560829,9.539438789,1.380896496,7347.446392
8/8/2022 14:52,0.388466628,Rainy,Highway,Bicycle,23.34938797,38.14355128,2.477381757,6.94832318,9067.238462
8/8/2022 15:00,0.60662233,Rainy,Highway,Car,27.75617656,84.03473184,2.168802122,2.02015315,854.6376809
8/8/2022 15:29,0.642690786,Clear,Highway,Bus,30.62429123,55.94935964,10.39152855,0.768760226,4396.872795
8/8/2022 15:58,0.691980992,Cloudy,City Street,Bus,27.24107047,50.77787452,2.182841637,6.768009496,5205.337378
8/8/2022 16:00,0.629641852,Cloudy,Residential,Bicycle,20.11756294,87.5885585,11.68165129,8.28293934,5873.854817
8/8/2022 16:19,0.161547896,Clear,City Street,Bus,29.81015266,52.82619547,5.452280656,1.944840652,6432.892345
8/8/2022 16:38,0.784697712,Cloudy,Residential,Bus,31.24376483,56.78702245,16.68254279,0.961974158,4603.32904
8/8/2022 16:57,0.464926323,Cloudy,Highway,Car,24.84167952,83.66726523,14.51750074,3.871669234,3601.491664
8/8/2022 17:00,0.866848592,Cloudy,City Street,Bicycle,28.21218808,71.08109176,1.535263572,9.626104024,1034.414496
8/8/2022 17:12,0.145976115,Rainy,Highway,Bicycle,17.55553166,35.26717434,8.646238361,1.086047582,2058.636826
8/8/2022 17:24,0.439324042,Clear,Residential,Bus,29.20576761,87.7728581,10.9965001,7.832107335,1962.723732
8/8/2022 17:36,0.665005804,Clear,Highway,Bus,19.88966496,89.75303729,12.17554843,7.589246674,4120.494899
8/8/2022 17:48,0.871571479,Clear,City Street,Bus,34.3687662,41.49888903,15.83512441,8.296484469,2928.430944
8/8/2022 18:00,0.383130765,Cloudy,City Street,Bus,33.62722005,56.52910976,3.912325212,5.90982447,2202.63654
8/8/2022 18:15,0.307445068,Clear,Residential,Bicycle,22.38174669,66.62722785,0.475912496,2.141023322,9617.014171
8/8/2022 18:30,0.693792327,Rainy,City Street,Car,29.84766438,77.36950552,15.94274484,1.976563653,907.5473717
8/8/2022 18:45,0.198091589,Cloudy,City Street,Bus,21.7061154,82.37836423,17.46725852,2.050639287,1963.579138
8/8/2022 19:00,0.315053357,Cloudy,Residential,Bicycle,19.92069771,89.07743808,0.592080149,1.342779211,4114.544696
8/8/2022 19:24,0.873597461,Rainy,Residential,Car,29.35557386,86.26023526,8.708025478,5.360614568,1113.050407
8/8/2022 19:48,0.721785982,Cloudy,City Street,Bus,27.45374748,41.50351976,11.21700055,0.585093242,711.6045096
8/8/2022 20:00,0.654248233,Rainy,Highway,Bus,15.09507771,45.53855102,2.136086601,7.001905062,6714.382935
8/8/2022 20:19,0.617325118,Cloudy,Highway,Bus,22.36140729,24.05237756,15.82929709,4.52342896,9418.501468
8/8/2022 20:38,0.16099114,Clear,City Street,Bicycle,31.38922282,66.40887891,3.543581466,1.266671714,2865.547806
8/8/2022 20:57,0.722996877,Clear,Highway,Bus,19.8672911,70.95921649,18.35262196,1.78576429,4098.444127
8/8/2022 21:00,0.234051987,Cloudy,Residential,Bicycle,30.94417611,69.20379334,19.54070345,3.326384591,539.0494414
8/8/2022 21:25,0.773204397,Rainy,City Street,Bicycle,15.19596342,72.98033601,5.256233966,0.816045708,8865.894594
8/8/2022 21:50,0.441976391,Cloudy,Residential,Bus,28.34354077,33.17323818,11.89362575,0.72897803,7669.021669
8/8/2022 22:00,0.361221237,Rainy,City Street,Bus,20.04612839,48.7287332,4.182477987,9.108870533,1283.389197
8/8/2022 22:16,0.56015499,Clear,Residential,Bicycle,27.76938715,34.15408285,5.49323384,6.983826582,4466.307013
8/8/2022 22:32,0.31368316,Cloudy,Highway,Bus,34.39653798,63.63105651,17.15187117,9.804318619,6186.640738
8/8/2022 22:48,0.289023373,Cloudy,City Street,Car,24.46510078,27.71363564,1.271021018,2.535851073,5275.621404
8/8/2022 23:00,0.337915941,Clear,Residential,Bus,31.60581711,20.57767022,14.55455246,9.377586438,4041.017009
8/8/2022 23:22,0.850711008,Cloudy,Highway,Bicycle,30.7531486,24.09932748,14.91987624,0.040207176,7573.248483
8/8/2022 23:44,0.456711011,Clear,City Street,Car,32.74253437,80.68307298,13.16119667,7.347453423,3328.46583
8/9/2022 0:00,0.670021155,Rainy,City Street,Bus,15.51477454,38.4255098,2.23698783,5.072824653,6350.185147
8/9/2022 0:30,0.790534206,Clear,City Street,Bicycle,21.56968219,72.35787397,12.6087006,4.953339609,3951.772762
8/9/2022 1:00,0.754775689,Rainy,City Street,Car,33.35488419,57.79012852,4.986489913,4.281533919,2711.457346
8/9/2022 1:18,0.231750598,Cloudy,Residential,Bus,21.49248174,84.23554582,7.994171076,2.875371735,3868.322835
8/9/2022 1:36,0.455076888,Rainy,Highway,Bicycle,32.93074728,33.5895198,2.832691901,2.225248234,7545.158409
8/9/2022 1:54,0.732429801,Rainy,Residential,Car,30.54672609,78.9444496,1.239624348,1.671590284,7669.582442
8/9/2022 2:00,0.349068367,Cloudy,Highway,Bicycle,30.13851765,71.55451311,12.52601236,6.312769338,1335.292326
8/9/2022 2:19,0.411999407,Cloudy,City Street,Bicycle,18.26749501,51.58793766,16.39541566,5.613279835,1127.692543
8/9/2022 2:38,0.115723928,Clear,Highway,Bicycle,17.70682635,39.63424195,11.05747068,6.764509803,2831.491023
8/9/2022 2:57,0.317179404,Clear,City Street,Car,28.74913443,75.55201522,9.444305856,5.1132652,4712.4562
8/9/2022 3:00,0.689755821,Rainy,Highway,Bicycle,30.01870004,87.20972606,11.41719948,8.490576353,7756.877188
8/9/2022 3:18,0.37096809,Cloudy,Residential,Car,30.95636362,61.38150003,12.59139135,8.503634079,5357.071015
8/9/2022 3:36,0.170043981,Clear,Highway,Bus,26.32921481,39.69661732,14.39482273,0.692841155,2736.285933
8/9/2022 3:54,0.771243831,Cloudy,City Street,Bus,34.93193353,45.95084961,18.28012203,5.287091829,1045.630489
8/9/2022 4:00,0.817142255,Clear,Highway,Car,19.50535307,33.88094941,2.109125837,7.420154809,9483.454283
8/9/2022 4:30,0.77856744,Cloudy,Highway,Car,18.23075102,23.59826168,13.11553861,3.270903425,6576.11199
8/9/2022 5:00,0.382704952,Rainy,Residential,Bicycle,31.38881027,20.47329267,12.91783525,3.869585899,3864.73357
8/9/2022 5:29,0.271542768,Cloudy,City Street,Bus,32.28846583,47.79770851,18.75863462,9.996009994,3604.365169
8/9/2022 5:58,0.366134278,Clear,Residential,Bicycle,23.1286007,23.23055895,14.68227365,2.048021067,2225.089168
8/9/2022 6:00,0.655807366,Clear,Residential,Car,32.82946939,54.64187257,8.789835904,4.586838634,632.1226208
8/9/2022 6:26,0.859060512,Clear,City Street,Bus,24.18024315,58.80938429,12.55458973,5.484164732,955.0114568
8/9/2022 6:52,0.182872048,Cloudy,Residential,Car,31.3025508,58.54007884,2.380599775,5.02855877,8002.556614
8/9/2022 7:00,0.550007246,Rainy,Highway,Bus,19.46834773,56.72306077,17.53528439,5.074625067,9252.061762
8/9/2022 7:16,0.65757681,Cloudy,Residential,Bicycle,29.59869892,44.36446881,15.94808085,0.864889088,705.5924527
8/9/2022 7:32,0.813867927,Rainy,Residential,Car,18.81751075,76.00669365,15.69675009,2.920404054,3659.566101
8/9/2022 7:48,0.482272692,Clear,City Street,Car,22.97935087,49.52899836,14.19029621,8.667050107,7836.637941
8/9/2022 8:00,0.602511231,Cloudy,City Street,Bicycle,21.6398614,77.20288266,15.26365292,2.414753683,9608.099802
8/9/2022 8:15,0.880279577,Rainy,Highway,Bus,18.95849193,44.81192805,7.600375805,0.305919697,8811.135238
8/9/2022 8:30,0.308825858,Rainy,Highway,Car,32.57996608,55.46446549,12.87779226,0.711755704,3304.910466
8/9/2022 8:45,0.339536859,Clear,Residential,Bicycle,29.46261705,35.01902728,13.79515135,3.142746255,1017.455188
8/9/2022 9:00,0.632701479,Rainy,City Street,Car,29.03838863,74.15625786,19.38724846,8.144228257,2298.349759
8/9/2022 9:20,0.55655642,Rainy,City Street,Bus,32.32494488,48.346552,14.63998824,9.846826479,4679.816904
8/9/2022 9:40,0.114885093,Clear,Residential,Bicycle,24.60789006,77.71284142,8.673573523,4.140544394,976.2113524
8/9/2022 10:00,0.404965055,Clear,Highway,Car,19.37610189,41.77384819,12.65225411,8.481044061,4662.001077
8/9/2022 10:30,0.88219951,Cloudy,Highway,Car,18.47216281,49.52290201,2.459955377,7.207758651,1278.32851
8/9/2022 11:00,0.101393679,Cloudy,Highway,Car,34.34318473,28.4951203,17.77761616,0.289431812,1623.435463
8/9/2022 11:19,0.147405102,Rainy,City Street,Bicycle,29.27632173,52.64881893,9.074278483,4.375961388,2926.904389
8/9/2022 11:38,0.259235554,Cloudy,Highway,Bicycle,34.05023325,80.82829633,16.54776191,6.600385339,9382.599481
8/9/2022 11:57,0.257314933,Clear,Highway,Bus,20.45644718,27.20698384,3.365798186,5.425488499,769.1286876
8/9/2022 12:00,0.450571221,Rainy,Residential,Bus,17.58007407,21.71873744,12.81861663,3.221363129,1329.155768
8/9/2022 12:17,0.52029454,Cloudy,City Street,Bicycle,18.30922409,54.36572376,16.12712671,8.887868233,7940.649362
8/9/2022 12:34,0.874294048,Clear,Highway,Bicycle,19.73490203,38.18882547,9.442557901,1.147103115,9029.621109
8/9/2022 12:51,0.472496919,Rainy,City Street,Car,20.09482661,56.91729151,4.153467861,8.450476051,8227.902689
8/9/2022 13:00,0.634552512,Clear,City Street,Bicycle,32.96402912,61.54126718,7.622413075,3.782950155,6206.62115
8/9/2022 13:17,0.578828891,Rainy,City Street,Bicycle,17.11827896,32.3392836,5.770851733,5.026164134,8030.613972
8/9/2022 13:34,0.188936604,Cloudy,City Street,Bus,32.62861278,70.05708265,5.037838878,0.66625394,2060.256592
8/9/2022 13:51,0.524358502,Clear,City Street,Bus,16.45842983,56.65183177,18.2759144,5.734470583,7086.137499
8/9/2022 14:00,0.7265075,Rainy,City Street,Car,33.06935977,32.41924443,0.953925928,3.849869824,2833.68885
8/9/2022 14:23,0.402421748,Clear,City Street,Car,30.88730248,72.01813558,6.050158331,0.31518063,2327.822688
8/9/2022 14:46,0.13465917,Rainy,Residential,Bicycle,17.18024512,48.59349792,8.989933342,7.461705739,4634.892249
8/9/2022 15:00,0.472518329,Cloudy,Residential,Car,34.41193402,78.42833183,7.086762373,9.392116772,5196.491413
8/9/2022 15:21,0.805879162,Cloudy,Residential,Bicycle,22.3964969,66.56214409,10.43757531,1.947956071,5144.554267
8/9/2022 15:42,0.800748627,Clear,City Street,Bicycle,23.53303398,49.03203668,8.222830946,7.006520614,3455.040666
8/9/2022 16:00,0.369246496,Clear,City Street,Car,29.22653388,58.93514644,6.658692261,8.062834121,922.1168186
8/9/2022 16:20,0.663862461,Clear,Highway,Car,23.20916598,55.00856444,0.041234524,2.621541011,8314.965876
8/9/2022 16:40,0.235904576,Clear,Highway,Bus,20.55139517,87.63638966,7.431345601,1.120920491,5998.845634
8/9/2022 17:00,0.780310862,Clear,City Street,Bus,27.80486874,20.80726765,12.80295764,3.787355995,9949.294903
8/9/2022 17:20,0.660175161,Cloudy,Residential,Bus,18.74571386,42.54008796,15.34011985,1.412174263,4785.446176
8/9/2022 17:40,0.893336338,Cloudy,Residential,Bicycle,28.96068325,75.33022661,14.02859689,3.545327787,7735.947473
8/9/2022 18:00,0.626002501,Clear,Highway,Bicycle,22.59884067,73.46409215,16.22420049,6.313505462,2093.566522
8/9/2022 18:19,0.265039378,Cloudy,Highway,Bicycle,28.30935082,27.01745301,13.56700736,8.776319084,3426.885
8/9/2022 18:38,0.383267781,Clear,Residential,Car,16.73899667,53.17742647,11.55905209,5.684300603,9176.050648
8/9/2022 18:57,0.112838554,Rainy,Residential,Bicycle,29.31033784,71.37641285,9.243344405,0.822580617,7260.573992
8/9/2022 19:00,0.107074894,Clear,Highway,Car,34.68100123,65.97163576,2.134789241,1.92670465,6900.167261
8/9/2022 19:27,0.364849389,Cloudy,Residential,Bicycle,32.85851561,26.23658309,3.646985032,3.205544461,3361.205276
8/9/2022 19:54,0.623766992,Clear,City Street,Car,20.93084431,29.82390163,5.92700841,7.865935183,3630.950306
8/9/2022 20:00,0.112133175,Clear,City Street,Bus,29.50544719,63.53512193,5.976756532,4.254424888,7186.352295
8/9/2022 20:26,0.456963645,Cloudy,City Street,Bicycle,25.08757958,66.06344039,8.836875162,4.972879884,1319.874762
8/9/2022 20:52,0.34156943,Clear,Residential,Bus,27.35541142,85.42962467,3.304321994,8.547233476,5633.811473
8/9/2022 21:00,0.758865591,Clear,Highway,Bus,33.8536643,20.03781322,8.699097098,1.239182438,3964.478042
8/9/2022 21:22,0.599216703,Rainy,Highway,Car,34.51425643,87.26341273,5.049544823,9.101650076,4394.170698
8/9/2022 21:44,0.783466105,Cloudy,City Street,Car,19.9050844,32.02207302,4.062571272,8.172347354,6103.657231
8/9/2022 22:00,0.147662447,Cloudy,Highway,Bus,33.80893339,52.56927228,10.46472166,8.976429904,8401.253473
8/9/2022 22:26,0.153931954,Rainy,City Street,Bicycle,33.56628903,45.70133813,3.34310332,2.13679497,3993.756212
8/9/2022 22:52,0.335631062,Rainy,Residential,Car,16.29176584,57.45965989,17.82186484,3.004344682,1624.203006
8/9/2022 23:00,0.303854616,Clear,City Street,Car,17.83600622,52.02964115,11.19319241,7.464446755,7801.95297
8/9/2022 23:16,0.653925747,Clear,City Street,Bicycle,32.25629987,54.43530507,4.284345161,8.008880304,9093.295883
8/9/2022 23:32,0.104459556,Clear,Highway,Bus,34.52898369,66.32874835,9.077332506,3.263157793,9691.064994
8/9/2022 23:48,0.756231434,Clear,Residential,Car,19.4122139,77.23540456,17.11389096,2.544613953,4725.892749
8/10/2022 0:00,0.76314254,Clear,City Street,Bicycle,17.77216842,21.31266014,15.37252552,0.343780753,8103.280641
8/10/2022 0:29,0.719065986,Cloudy,Highway,Bicycle,22.80311009,79.91491481,12.29320959,9.707541672,9097.966066
8/10/2022 0:58,0.732897649,Clear,Highway,Car,15.3723249,47.49700986,13.11895835,9.404988509,6164.370686
8/10/2022 1:00,0.299949892,Rainy,City Street,Car,27.56966076,54.07071607,7.044804021,1.184090796,2928.345667
8/10/2022 1:24,0.614223175,Clear,City Street,Bicycle,34.94215304,72.23193059,0.545781271,1.419696244,2242.122735
8/10/2022 1:48,0.300130334,Rainy,Highway,Bicycle,18.89107655,56.59728333,11.04418559,9.826558993,9203.828268
8/10/2022 2:00,0.871422898,Cloudy,Highway,Car,25.20704847,40.6059589,8.629030254,3.741430297,6674.723836
8/10/2022 2:28,0.184302845,Cloudy,Highway,Bicycle,21.14151046,52.26003105,9.456080973,5.490640923,5195.738648
8/10/2022 2:56,0.233521031,Cloudy,Residential,Bicycle,21.92551657,71.03113823,12.93093913,5.867977708,1256.081374
8/10/2022 3:00,0.88097037,Clear,Residential,Bicycle,19.98063945,76.52889159,13.881467,9.263456002,8831.516266
8/10/2022 3:28,0.891081289,Rainy,City Street,Bus,19.29515729,56.42063757,4.332381732,8.522484804,9202.881127
8/10/2022 3:56,0.236366973,Cloudy,Residential,Bus,16.38558649,20.07339005,4.053274839,0.672615188,1163.293017
8/10/2022 4:00,0.853447769,Clear,Highway,Car,18.16890529,48.7080516,8.829114367,5.007797595,6599.98174
8/10/2022 4:19,0.869072812,Clear,Residential,Car,34.04375467,70.08096263,9.048226987,8.960906703,3725.27169
8/10/2022 4:38,0.518992741,Clear,Residential,Bicycle,15.63154181,70.39385087,4.366823479,4.320860897,4719.01852
8/10/2022 4:57,0.894477097,Cloudy,Highway,Bus,27.48005905,35.29318909,15.32876199,5.983326601,6510.826756
8/10/2022 5:00,0.858229617,Clear,City Street,Bus,31.92712027,33.60206995,19.40000883,2.348092215,4286.86724
8/10/2022 5:19,0.325199236,Cloudy,Highway,Car,24.48195437,88.67992465,0.286836875,3.190273925,5333.427844
8/10/2022 5:38,0.817530037,Rainy,Highway,Bicycle,24.48877626,57.97025861,0.899140169,8.710445426,8028.548302
8/10/2022 5:57,0.626615787,Cloudy,Highway,Bus,20.16501871,43.60947172,13.94089569,7.20131022,2529.126302
8/10/2022 6:00,0.850831778,Rainy,Residential,Car,21.25911826,36.70014113,17.45349303,8.395514218,5051.936332
8/10/2022 6:11,0.355169374,Clear,City Street,Car,16.80597653,34.84557578,3.07537939,0.017748144,9469.677292
8/10/2022 6:22,0.263770825,Clear,Highway,Car,16.83344618,70.97764908,12.97271196,3.686858627,8754.352008
8/10/2022 6:33,0.681079537,Rainy,City Street,Bus,24.14346249,33.12891243,14.42601295,6.962965468,6936.875329
8/10/2022 6:44,0.565158454,Cloudy,Residential,Bicycle,29.17766605,61.04440483,6.972842802,8.287324704,6617.264179
8/10/2022 6:55,0.492295676,Clear,Highway,Bicycle,25.19732536,68.42040368,8.698933004,4.107310948,8597.752716
8/10/2022 7:00,0.126958057,Cloudy,City Street,Car,22.83295847,46.32381226,19.76001643,9.08353188,2173.885353
8/10/2022 7:21,0.536308349,Cloudy,Highway,Car,33.65247545,49.45384473,14.97965944,6.711526444,8162.552593
8/10/2022 7:42,0.890091071,Clear,City Street,Bicycle,16.18608061,66.16275173,4.874070642,6.044376202,7768.733394
8/10/2022 8:00,0.595557276,Clear,City Street,Bicycle,27.00992536,81.52871426,12.45934383,2.411233743,2487.207123
8/10/2022 8:17,0.413231439,Clear,Residential,Bus,27.61766264,86.96670429,8.005397289,2.930563592,4858.791012
8/10/2022 8:34,0.576017136,Rainy,City Street,Bicycle,16.83519963,79.99965551,3.258208018,4.796393881,673.9456458
8/10/2022 8:51,0.752347553,Clear,Highway,Car,28.34960834,25.35269051,6.917713556,4.04030963,1070.451285
8/10/2022 9:00,0.564249668,Clear,City Street,Bicycle,19.54345729,64.40332344,12.62401245,3.427823347,8230.753061
8/10/2022 9:26,0.712410066,Clear,Highway,Bicycle,24.44657451,29.82384049,19.72925403,4.13305561,2829.455211
8/10/2022 9:52,0.5849893,Clear,Highway,Car,19.03217343,66.64098983,1.616314779,9.544775708,4044.123861
8/10/2022 10:00,0.211794546,Clear,Residential,Bus,17.1559616,79.41829313,19.09661847,0.985150805,5921.204437
8/10/2022 10:17,0.850356049,Cloudy,Highway,Bicycle,16.55401831,28.55929627,5.158829343,9.878641223,1974.437007
8/10/2022 10:34,0.307656668,Rainy,Residential,Car,18.82675774,73.82213814,16.16532672,8.150688375,6321.953775
8/10/2022 10:51,0.507273259,Clear,Residential,Bus,20.30365919,76.04927748,9.564399045,8.119705877,6046.44756
8/10/2022 11:00,0.618485921,Cloudy,Highway,Car,30.298301,75.91837358,7.08288702,0.581474252,4952.987503
8/10/2022 11:17,0.208094318,Clear,Highway,Car,21.93933527,58.11183034,12.07623439,1.036072559,3344.222395
8/10/2022 11:34,0.428699578,Rainy,City Street,Bus,20.6449625,56.38132336,13.59219222,7.536776152,8302.912719
8/10/2022 11:51,0.50771773,Cloudy,Highway,Car,19.99696284,75.63938535,7.930384935,0.7692423,6567.882944
8/10/2022 12:00,0.500569881,Cloudy,Highway,Bus,30.14752636,63.94386744,5.938426285,8.484919201,3832.382949
8/10/2022 12:28,0.439831985,Clear,Highway,Bus,17.60209322,28.835295,1.136899429,3.379135465,5936.603434
8/10/2022 12:56,0.347248147,Clear,City Street,Car,26.85511011,25.60996316,13.83280064,3.032579673,795.2202937
8/10/2022 13:00,0.260931014,Clear,City Street,Car,17.98373032,69.38385697,17.94025742,9.101315489,5838.321811
8/10/2022 13:26,0.511217558,Clear,Residential,Bicycle,16.05276738,23.77567146,15.6611918,4.860838457,7219.972651
8/10/2022 13:52,0.55188927,Clear,Highway,Bus,31.77688887,85.05061307,0.104841358,9.35981062,1873.158333
8/10/2022 14:00,0.753516646,Cloudy,Highway,Car,15.64102696,79.17127912,7.956844734,7.038880474,8557.54854
8/10/2022 14:20,0.739787337,Cloudy,Residential,Bicycle,21.57499059,74.49165632,10.19230072,0.741998946,7932.933328
8/10/2022 14:40,0.144075846,Clear,City Street,Bus,34.07362929,22.70030209,19.38181221,4.523012437,2578.352916
8/10/2022 15:00,0.218468174,Clear,Highway,Bicycle,15.2519224,21.20099881,4.782985668,8.77407153,7356.334341
8/10/2022 15:18,0.173196938,Cloudy,Highway,Bicycle,34.13256559,32.6767382,12.52714666,0.661892159,6352.007416
8/10/2022 15:36,0.100801601,Clear,Highway,Car,28.25032188,39.04934298,7.812922301,5.933286444,7972.080825
8/10/2022 15:54,0.723907782,Rainy,City Street,Car,28.17344503,72.32059643,13.12706664,0.664966491,2419.316052
8/10/2022 16:00,0.133863634,Rainy,City Street,Car,15.20394418,21.42386001,15.71598427,7.287386756,7299.419858
8/10/2022 16:27,0.300443916,Clear,Residential,Car,24.33420017,88.19872943,3.650919451,6.165819796,6529.634511
8/10/2022 16:54,0.757360467,Rainy,Residential,Car,20.83823295,34.8376758,5.508422054,6.315649222,5469.285577
8/10/2022 17:00,0.838672151,Clear,Highway,Bus,24.28318666,58.43052548,17.17934,6.035584556,3579.965225
8/10/2022 17:21,0.765096116,Rainy,Highway,Bicycle,22.02487092,44.42175744,2.542851378,1.582293002,5362.836956
8/10/2022 17:42,0.842857779,Rainy,Residential,Car,16.1114941,22.40509305,10.55479418,3.528300812,6308.182829
8/10/2022 18:00,0.275059297,Cloudy,City Street,Bus,27.87004062,38.25273354,0.561052083,5.436957927,7105.39916
8/10/2022 18:18,0.564562321,Rainy,Residential,Car,18.37867541,74.14463987,6.775802417,8.475912561,8617.252297
8/10/2022 18:36,0.517191248,Clear,Highway,Bicycle,15.40915705,25.15371299,15.54051609,6.323581267,1366.738104
8/10/2022 18:54,0.220432221,Clear,Highway,Bicycle,31.79751394,40.3712665,3.937775798,8.953046863,2494.343643
8/10/2022 19:00,0.801965185,Cloudy,Highway,Bus,33.54324592,69.23709221,12.29282226,1.811143313,1153.67123
8/10/2022 19:19,0.287578123,Rainy,Highway,Car,33.72802007,24.63458943,6.026301742,8.974674321,2848.437674
8/10/2022 19:38,0.251114502,Rainy,Highway,Bus,34.35847679,79.13697771,2.948881534,5.034151013,2726.192016
8/10/2022 19:57,0.626947051,Cloudy,Highway,Bus,27.07174961,25.90150397,15.62901193,2.90308891,3542.500454
8/10/2022 20:00,0.757890201,Cloudy,City Street,Bicycle,21.95122375,34.23546521,9.986718336,8.678691499,9043.937815
8/10/2022 20:26,0.772969318,Clear,Residential,Bicycle,32.32213573,22.47977189,18.03981996,6.893562471,2804.125363
8/10/2022 20:52,0.336173219,Cloudy,Highway,Bicycle,20.17829051,68.92383487,14.87320068,1.574328617,3726.311909
8/10/2022 21:00,0.258921764,Clear,Highway,Car,17.97098911,59.54865143,5.175047273,3.400999658,3228.707088
8/10/2022 21:10,0.352707677,Rainy,Residential,Car,20.70259799,51.51897868,8.897585969,8.624066193,1243.860655
8/10/2022 21:20,0.650963708,Clear,Highway,Bus,19.56168098,54.12577129,12.73051119,9.395715594,9378.886874
8/10/2022 21:30,0.38383474,Cloudy,Residential,Bicycle,25.67508447,88.60629915,14.27870189,3.760696642,7363.77192
8/10/2022 21:40,0.56003283,Cloudy,Highway,Bus,30.10568036,38.9137775,13.7708755,9.209827804,5580.123015
8/10/2022 21:50,0.890410329,Clear,Highway,Bicycle,26.24433313,33.55536192,8.122393225,7.227345974,3730.430804
